tracker_name,dataset_name,stage,run_id,conf,iou,HOTA (%),MOTA (%),IDF1 (%),ID Switches,MostlyTracked,MostlyLost,FPS,Latency mean (ms),Latency 95 (ms),Peak VRAM (MB),det_thresh,max_age,min_hits,iou_threshold,Latency p95 (ms)
ocsort,gmot,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.6,0.2,0.5,14.155,14.654,18.453,21.375,2.75,35.75,76.6,13.6,,647.1,0.5,40.0,3.0,0.6,18.59
ocsort,gmot,2,det_thresh0.5_max_age40_min_hits3_iou_threshold0.7,0.2,0.5,12.876,13.464,16.3,24.625,2.5,36.5,74.4,14.14,,704.7,0.5,40.0,3.0,0.7,19.17
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.2,0.2,0.5,15.486,16.655,20.509,37.25,4.0,34.375,76.7,13.45,,623.6,0.5,50.0,1.0,0.2,18.37
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.3,0.2,0.5,15.269,16.604,19.995,38.0,4.0,34.375,75.6,13.64,,752.8,0.5,50.0,1.0,0.3,18.7
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.4,0.2,0.5,15.211,16.551,19.871,38.625,4.125,34.625,78.1,13.3,,611.9,0.5,50.0,1.0,0.4,18.66
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.5,0.2,0.5,15.455,16.466,20.252,37.0,4.0,34.875,77.2,13.57,,668.4,0.5,50.0,1.0,0.5,18.88
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.6,0.2,0.5,14.921,16.151,19.349,43.5,3.75,35.0,77.9,13.58,,662.1,0.5,50.0,1.0,0.6,18.94
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits1_iou_threshold0.7,0.2,0.5,13.633,14.829,17.205,46.125,3.125,35.375,74.1,14.36,,653.2,0.5,50.0,1.0,0.7,20.36
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.2,0.2,0.5,14.499,15.052,19.18,19.375,3.25,35.375,76.7,13.54,,701.2,0.5,50.0,3.0,0.2,18.33
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.3,0.2,0.5,14.284,14.981,18.705,19.625,3.0,35.75,73.6,14.04,,648.8,0.5,50.0,3.0,0.3,18.79
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.4,0.2,0.5,14.322,15.036,18.712,19.625,3.0,35.625,74.5,13.89,,677.5,0.5,50.0,3.0,0.4,18.84
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.5,0.2,0.5,14.58,15.009,19.15,19.0,3.0,35.625,74.2,14.03,,635.8,0.5,50.0,3.0,0.5,18.86
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.6,0.2,0.5,14.149,14.636,18.436,21.5,2.75,35.75,68.2,14.99,,730.1,0.5,50.0,3.0,0.6,19.31
ocsort,gmot,2,det_thresh0.5_max_age50_min_hits3_iou_threshold0.7,0.2,0.5,12.874,13.45,16.277,25.0,2.5,36.5,68.7,15.53,,628.2,0.5,50.0,3.0,0.7,20.81
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.2,0.2,0.5,15.473,16.67,20.447,36.25,4.125,34.375,73.9,14.2,,746.5,0.5,70.0,1.0,0.2,19.48
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.3,0.2,0.5,15.226,16.599,19.852,38.0,4.125,34.375,74.6,14.0,,575.7,0.5,70.0,1.0,0.3,19.21
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.4,0.2,0.5,15.24,16.539,19.983,38.625,4.125,34.625,73.0,14.39,,736.3,0.5,70.0,1.0,0.4,19.36
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.5,0.2,0.5,15.442,16.45,20.256,37.375,4.0,34.875,74.2,14.37,,575.7,0.5,70.0,1.0,0.5,19.67
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.6,0.2,0.5,14.89,16.125,19.357,44.625,3.75,35.0,72.4,14.61,,643.5,0.5,70.0,1.0,0.6,19.85
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits1_iou_threshold0.7,0.2,0.5,13.6,14.799,17.152,46.0,3.125,35.375,70.9,15.18,,628.9,0.5,70.0,1.0,0.7,21.38
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.2,0.2,0.5,14.484,15.054,19.119,19.625,3.25,35.375,74.2,13.98,,684.9,0.5,70.0,3.0,0.2,19.0
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.3,0.2,0.5,14.259,14.969,18.584,19.5,3.0,35.75,73.8,14.06,,695.1,0.5,70.0,3.0,0.3,18.93
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.4,0.2,0.5,14.327,15.033,18.782,19.75,3.0,35.625,73.6,14.2,,643.1,0.5,70.0,3.0,0.4,19.07
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.5,0.2,0.5,14.566,14.973,19.146,18.875,3.0,35.625,73.5,14.29,,694.9,0.5,70.0,3.0,0.5,19.25
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.6,0.2,0.5,14.107,14.615,18.431,21.5,2.75,35.75,74.2,14.33,,704.9,0.5,70.0,3.0,0.6,19.87
ocsort,gmot,2,det_thresh0.5_max_age70_min_hits3_iou_threshold0.7,0.2,0.5,12.843,13.426,16.229,25.125,2.5,36.5,68.2,15.72,,651.6,0.5,70.0,3.0,0.7,21.33
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.2,0.2,0.5,15.506,16.678,20.505,37.375,4.125,34.375,71.7,14.48,,678.2,0.5,100.0,1.0,0.2,18.89
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.3,0.2,0.5,15.279,16.609,20.009,38.375,4.125,34.375,71.5,14.49,,693.2,0.5,100.0,1.0,0.3,19.0
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.4,0.2,0.5,15.239,16.526,19.981,39.125,4.125,34.625,70.9,14.55,,634.5,0.5,100.0,1.0,0.4,19.23
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.5,0.2,0.5,15.431,16.459,20.251,38.0,4.0,34.875,72.1,14.47,,687.7,0.5,100.0,1.0,0.5,19.53
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.6,0.2,0.5,14.89,16.13,19.359,45.125,3.75,35.0,68.7,15.04,,647.9,0.5,100.0,1.0,0.6,19.98
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits1_iou_threshold0.7,0.2,0.5,13.599,14.794,17.151,46.5,3.125,35.375,67.4,15.7,,727.4,0.5,100.0,1.0,0.7,22.12
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.2,0.2,0.5,14.511,15.024,19.166,19.75,3.125,35.375,73.8,13.8,,617.6,0.5,100.0,3.0,0.2,18.63
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.3,0.2,0.5,14.305,14.969,18.719,19.5,3.0,35.75,72.5,14.11,,695.1,0.5,100.0,3.0,0.3,19.3
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.4,0.2,0.5,14.321,15.005,18.775,19.75,3.0,35.625,70.9,14.23,,632.1,0.5,100.0,3.0,0.4,19.25
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.5,0.2,0.5,14.562,14.98,19.145,18.875,3.0,35.625,71.3,14.37,,697.3,0.5,100.0,3.0,0.5,19.52
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.6,0.2,0.5,14.109,14.626,18.438,21.625,2.75,35.75,71.6,14.49,,629.1,0.5,100.0,3.0,0.6,20.15
ocsort,gmot,2,det_thresh0.5_max_age100_min_hits3_iou_threshold0.7,0.2,0.5,12.843,13.424,16.229,25.0,2.5,36.5,71.1,15.44,,658.7,0.5,100.0,3.0,0.7,22.11
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.2,0.2,0.5,15.356,15.904,20.431,24.625,3.625,35.125,76.5,13.55,,632.1,0.6,20.0,1.0,0.2,18.3
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.3,0.2,0.5,15.157,15.863,20.021,25.25,3.75,35.125,80.7,12.84,,685.2,0.6,20.0,1.0,0.3,17.89
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.4,0.2,0.5,14.983,15.724,19.575,28.375,3.5,35.25,78.1,13.09,,712.6,0.6,20.0,1.0,0.4,18.04
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.5,0.2,0.5,14.871,15.697,19.398,26.75,3.5,35.25,75.6,13.38,,648.0,0.6,20.0,1.0,0.5,18.17
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.6,0.2,0.5,14.346,15.504,18.511,30.375,3.5,35.5,78.4,13.02,,616.2,0.6,20.0,1.0,0.6,18.09
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits1_iou_threshold0.7,0.2,0.5,12.941,14.4,16.009,33.5,2.875,36.0,76.9,13.37,,690.8,0.6,20.0,1.0,0.7,18.04
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.2,0.2,0.5,14.39,14.499,19.076,13.25,2.75,36.5,74.1,13.79,,653.3,0.6,20.0,3.0,0.2,18.09
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.3,0.2,0.5,14.234,14.484,18.753,13.5,3.0,36.625,76.7,13.48,,607.0,0.6,20.0,3.0,0.3,18.14
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.4,0.2,0.5,14.135,14.446,18.545,13.625,2.75,36.625,73.8,14.08,,666.3,0.6,20.0,3.0,0.4,18.33
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.5,0.2,0.5,14.066,14.365,18.398,14.125,2.75,36.625,76.7,13.44,,652.0,0.6,20.0,3.0,0.5,18.32
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.6,0.2,0.5,13.623,14.135,17.7,15.75,2.75,36.625,79.7,12.92,,731.7,0.6,20.0,3.0,0.6,18.34
ocsort,gmot,2,det_thresh0.6_max_age20_min_hits3_iou_threshold0.7,0.2,0.5,12.266,13.193,15.362,20.0,2.375,37.125,75.0,13.67,,608.7,0.6,20.0,3.0,0.7,18.78
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.2,0.2,0.5,15.32,15.939,20.4,25.125,3.625,35.0,79.5,12.74,,688.0,0.6,30.0,1.0,0.2,17.97
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.3,0.2,0.5,15.2,15.901,20.239,25.625,3.75,35.0,79.7,12.68,,764.4,0.6,30.0,1.0,0.3,17.78
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.4,0.2,0.5,15.02,15.744,19.785,28.625,3.5,35.25,78.4,13.19,,601.6,0.6,30.0,1.0,0.4,18.2
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.5,0.2,0.5,14.865,15.689,19.45,26.75,3.375,35.25,80.0,13.05,,655.7,0.6,30.0,1.0,0.5,17.9
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.6,0.2,0.5,14.315,15.464,18.502,29.875,3.5,35.5,77.7,13.25,,591.7,0.6,30.0,1.0,0.6,18.32
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits1_iou_threshold0.7,0.2,0.5,12.924,14.375,15.985,33.375,2.875,36.0,78.1,13.35,,618.4,0.6,30.0,1.0,0.7,18.8
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.2,0.2,0.5,14.374,14.48,19.072,13.75,2.875,36.5,76.2,13.57,,654.1,0.6,30.0,3.0,0.2,18.59
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.3,0.2,0.5,14.26,14.503,18.941,13.375,3.0,36.625,80.0,13.06,,750.4,0.6,30.0,3.0,0.3,18.12
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.4,0.2,0.5,14.159,14.455,18.729,13.625,2.875,36.625,81.8,12.72,,606.7,0.6,30.0,3.0,0.4,17.85
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.5,0.2,0.5,14.065,14.379,18.447,14.0,2.875,36.625,77.9,13.09,,672.6,0.6,30.0,3.0,0.5,17.8
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.6,0.2,0.5,13.61,14.136,17.719,15.875,2.75,36.625,81.4,12.52,,748.0,0.6,30.0,3.0,0.6,17.95
ocsort,gmot,2,det_thresh0.6_max_age30_min_hits3_iou_threshold0.7,0.2,0.5,12.251,13.171,15.33,20.125,2.375,37.25,75.2,13.5,,632.9,0.6,30.0,3.0,0.7,18.53
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits1_iou_threshold0.2,0.2,0.5,15.29,15.933,20.328,24.625,3.625,35.0,80.4,12.96,,658.8,0.6,40.0,1.0,0.2,18.17
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits1_iou_threshold0.3,0.2,0.5,15.128,15.877,20.06,25.625,3.75,35.0,76.5,13.48,,602.4,0.6,40.0,1.0,0.3,18.54
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits1_iou_threshold0.4,0.2,0.5,15.015,15.741,19.788,29.125,3.5,35.25,78.4,13.23,,610.9,0.6,40.0,1.0,0.4,18.3
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits1_iou_threshold0.5,0.2,0.5,14.803,15.655,19.351,26.125,3.375,35.25,78.8,13.28,,686.2,0.6,40.0,1.0,0.5,18.15
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits1_iou_threshold0.6,0.2,0.5,14.326,15.451,18.521,30.375,3.5,35.5,80.0,13.09,,686.6,0.6,40.0,1.0,0.6,18.59
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits1_iou_threshold0.7,0.2,0.5,12.886,14.32,15.884,34.125,2.875,36.0,79.1,13.44,,674.8,0.6,40.0,1.0,0.7,19.39
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits3_iou_threshold0.2,0.2,0.5,14.331,14.465,18.975,14.125,2.875,36.5,81.6,12.7,,634.3,0.6,40.0,3.0,0.2,18.07
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits3_iou_threshold0.3,0.2,0.5,14.199,14.473,18.789,14.25,3.0,36.625,76.9,13.26,,753.1,0.6,40.0,3.0,0.3,18.06
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits3_iou_threshold0.4,0.2,0.5,14.152,14.46,18.72,13.75,2.875,36.625,80.6,12.57,,572.1,0.6,40.0,3.0,0.4,17.83
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits3_iou_threshold0.5,0.2,0.5,13.999,14.341,18.344,13.875,2.875,36.625,78.2,13.07,,721.7,0.6,40.0,3.0,0.5,18.26
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits3_iou_threshold0.6,0.2,0.5,13.62,14.131,17.739,15.875,2.75,36.625,76.5,13.65,,618.5,0.6,40.0,3.0,0.6,18.32
ocsort,gmot,2,det_thresh0.6_max_age40_min_hits3_iou_threshold0.7,0.2,0.5,12.215,13.115,15.241,20.25,2.375,37.25,74.4,13.87,,671.8,0.6,40.0,3.0,0.7,18.89
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits1_iou_threshold0.2,0.2,0.5,15.244,15.91,20.284,25.0,3.625,35.0,78.3,13.36,,682.1,0.6,50.0,1.0,0.2,18.43
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits1_iou_threshold0.3,0.2,0.5,15.084,15.851,20.033,25.875,3.625,35.0,76.8,13.59,,656.2,0.6,50.0,1.0,0.3,18.95
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits1_iou_threshold0.4,0.2,0.5,15.004,15.751,19.797,29.375,3.5,35.25,80.3,13.13,,660.3,0.6,50.0,1.0,0.4,18.29
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits1_iou_threshold0.5,0.2,0.5,14.805,15.659,19.357,26.0,3.375,35.25,77.3,13.6,,680.3,0.6,50.0,1.0,0.5,18.98
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits1_iou_threshold0.6,0.2,0.5,14.326,15.441,18.531,30.625,3.5,35.5,75.2,13.69,,695.9,0.6,50.0,1.0,0.6,18.78
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits1_iou_threshold0.7,0.2,0.5,12.883,14.312,15.877,34.5,2.875,36.0,79.1,13.56,,730.9,0.6,50.0,1.0,0.7,18.46
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits3_iou_threshold0.2,0.2,0.5,14.28,14.434,18.938,14.5,2.875,36.5,80.5,12.83,,698.6,0.6,50.0,3.0,0.2,18.22
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits3_iou_threshold0.3,0.2,0.5,14.15,14.445,18.765,14.375,3.0,36.625,78.3,13.09,,586.2,0.6,50.0,3.0,0.3,18.04
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits3_iou_threshold0.4,0.2,0.5,14.138,14.451,18.723,13.75,2.875,36.625,79.5,12.83,,683.8,0.6,50.0,3.0,0.4,18.12
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits3_iou_threshold0.5,0.2,0.5,14.0,14.335,18.341,13.75,2.875,36.625,75.8,13.39,,652.0,0.6,50.0,3.0,0.5,17.98
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits3_iou_threshold0.6,0.2,0.5,13.619,14.099,17.739,15.75,2.75,36.625,77.2,13.5,,704.9,0.6,50.0,3.0,0.6,18.54
ocsort,gmot,2,det_thresh0.6_max_age50_min_hits3_iou_threshold0.7,0.2,0.5,12.224,13.146,15.249,20.5,2.375,37.25,74.2,14.16,,689.6,0.6,50.0,3.0,0.7,19.41
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits1_iou_threshold0.2,0.2,0.5,15.219,15.916,20.172,25.375,3.75,35.0,72.0,14.17,,583.5,0.6,70.0,1.0,0.2,19.0
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits1_iou_threshold0.3,0.2,0.5,15.016,15.846,19.85,26.25,3.75,35.0,74.0,14.13,,640.5,0.6,70.0,1.0,0.3,18.75
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits1_iou_threshold0.4,0.2,0.5,15.003,15.755,19.791,29.75,3.625,35.25,83.0,12.63,,664.2,0.6,70.0,1.0,0.4,17.18
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits1_iou_threshold0.5,0.2,0.5,14.809,15.663,19.364,26.375,3.5,35.25,78.4,13.28,,669.8,0.6,70.0,1.0,0.5,17.16
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits1_iou_threshold0.6,0.2,0.5,14.291,15.435,18.523,30.875,3.5,35.5,73.9,14.24,,634.3,0.6,70.0,1.0,0.6,18.63
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits1_iou_threshold0.7,0.2,0.5,12.873,14.328,15.845,34.625,2.875,36.0,75.9,14.46,,643.3,0.6,70.0,1.0,0.7,20.05
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits3_iou_threshold0.2,0.2,0.5,14.262,14.429,18.849,14.25,2.875,36.5,80.8,12.88,,716.6,0.6,70.0,3.0,0.2,18.24
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits3_iou_threshold0.3,0.2,0.5,14.101,14.441,18.579,14.625,3.0,36.625,78.4,13.34,,627.0,0.6,70.0,3.0,0.3,17.47
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits3_iou_threshold0.4,0.2,0.5,14.134,14.445,18.709,13.75,2.875,36.5,74.1,14.15,,709.6,0.6,70.0,3.0,0.4,18.35
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits3_iou_threshold0.5,0.2,0.5,14.001,14.341,18.345,13.75,2.875,36.5,81.3,13.05,,631.4,0.6,70.0,3.0,0.5,16.21
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits3_iou_threshold0.6,0.2,0.5,13.571,14.093,17.721,15.875,2.75,36.625,79.9,13.0,,612.1,0.6,70.0,3.0,0.6,17.29
ocsort,gmot,2,det_thresh0.6_max_age70_min_hits3_iou_threshold0.7,0.2,0.5,12.216,13.161,15.23,20.625,2.375,37.25,74.4,14.41,,636.2,0.6,70.0,3.0,0.7,19.53
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits1_iou_threshold0.2,0.2,0.5,15.22,15.915,20.171,25.25,3.75,35.0,76.3,13.82,,737.9,0.6,100.0,1.0,0.2,18.26
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits1_iou_threshold0.3,0.2,0.5,15.004,15.829,19.814,26.5,3.75,35.0,82.0,12.69,,617.5,0.6,100.0,1.0,0.3,17.18
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits1_iou_threshold0.4,0.2,0.5,14.999,15.746,19.788,30.125,3.625,35.25,78.8,13.23,,662.5,0.6,100.0,1.0,0.4,17.57
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits1_iou_threshold0.5,0.2,0.5,14.807,15.663,19.364,26.875,3.5,35.25,74.9,14.06,,662.1,0.6,100.0,1.0,0.5,18.67
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits1_iou_threshold0.6,0.2,0.5,14.29,15.429,18.523,31.125,3.5,35.5,79.4,13.5,,748.6,0.6,100.0,1.0,0.6,18.5
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits1_iou_threshold0.7,0.2,0.5,12.873,14.32,15.85,35.0,2.875,36.0,77.0,13.83,,627.6,0.6,100.0,1.0,0.7,20.04
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits3_iou_threshold0.2,0.2,0.5,14.261,14.426,18.848,14.25,2.875,36.5,79.5,12.92,,556.4,0.6,100.0,3.0,0.2,18.09
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits3_iou_threshold0.3,0.2,0.5,14.1,14.449,18.58,14.625,3.0,36.5,75.5,13.91,,698.3,0.6,100.0,3.0,0.3,17.88
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits3_iou_threshold0.4,0.2,0.5,14.133,14.451,18.707,13.625,2.875,36.5,79.7,13.25,,707.6,0.6,100.0,3.0,0.4,16.94
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits3_iou_threshold0.5,0.2,0.5,14.001,14.342,18.345,13.75,2.875,36.5,80.2,12.8,,629.1,0.6,100.0,3.0,0.5,16.92
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits3_iou_threshold0.6,0.2,0.5,13.571,14.093,17.721,15.875,2.75,36.625,74.0,14.29,,691.8,0.6,100.0,3.0,0.6,18.34
ocsort,gmot,2,det_thresh0.6_max_age100_min_hits3_iou_threshold0.7,0.2,0.5,12.216,13.161,15.232,20.5,2.375,37.25,74.6,14.77,,701.4,0.6,100.0,3.0,0.7,20.29
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits1_iou_threshold0.2,0.2,0.5,14.111,14.369,18.479,15.125,2.5,36.0,84.6,12.38,,642.9,0.7,20.0,1.0,0.2,15.18
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits1_iou_threshold0.3,0.2,0.5,14.145,14.297,18.417,15.25,2.5,36.0,80.2,13.0,,642.9,0.7,20.0,1.0,0.3,17.4
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits1_iou_threshold0.4,0.2,0.5,13.922,14.26,18.054,15.375,2.5,36.125,78.6,13.31,,642.9,0.7,20.0,1.0,0.4,17.09
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits1_iou_threshold0.5,0.2,0.5,13.76,14.239,17.818,15.875,2.5,36.125,83.0,12.5,,642.9,0.7,20.0,1.0,0.5,16.68
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits1_iou_threshold0.6,0.2,0.5,13.127,14.04,16.669,19.5,2.5,36.625,78.2,13.58,,642.2,0.7,20.0,1.0,0.6,17.35
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits1_iou_threshold0.7,0.2,0.5,12.206,13.094,15.241,23.875,2.5,37.125,80.2,13.01,,634.8,0.7,20.0,1.0,0.7,17.57
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits3_iou_threshold0.2,0.2,0.5,13.134,12.979,17.235,9.0,2.125,37.75,83.4,12.32,,710.4,0.7,20.0,3.0,0.2,16.35
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits3_iou_threshold0.3,0.2,0.5,13.156,12.956,17.199,8.625,2.125,37.75,76.9,13.61,,614.2,0.7,20.0,3.0,0.3,17.22
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits3_iou_threshold0.4,0.2,0.5,12.99,12.94,16.924,9.0,2.125,37.75,81.6,12.86,,662.1,0.7,20.0,3.0,0.4,17.07
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits3_iou_threshold0.5,0.2,0.5,12.864,12.862,16.727,9.625,2.125,37.75,81.0,12.62,,682.9,0.7,20.0,3.0,0.5,17.19
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits3_iou_threshold0.6,0.2,0.5,12.361,12.671,15.844,12.125,2.125,37.75,75.0,13.91,,666.3,0.7,20.0,3.0,0.6,17.63
ocsort,gmot,2,det_thresh0.7_max_age20_min_hits3_iou_threshold0.7,0.2,0.5,11.544,11.823,14.513,15.75,2.0,38.625,81.1,12.97,,707.9,0.7,20.0,3.0,0.7,16.87
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits1_iou_threshold0.2,0.2,0.5,14.225,14.402,18.769,15.25,2.5,36.0,80.0,12.92,,630.0,0.7,30.0,1.0,0.2,16.92
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits1_iou_threshold0.3,0.2,0.5,14.206,14.339,18.642,15.125,2.5,36.0,76.0,13.76,,666.7,0.7,30.0,1.0,0.3,17.93
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits1_iou_threshold0.4,0.2,0.5,13.946,14.279,18.251,16.0,2.5,36.125,84.5,12.32,,672.9,0.7,30.0,1.0,0.4,15.9
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits1_iou_threshold0.5,0.2,0.5,13.738,14.24,17.855,16.375,2.5,36.125,81.2,13.11,,652.1,0.7,30.0,1.0,0.5,16.71
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits1_iou_threshold0.6,0.2,0.5,13.155,14.035,16.77,20.0,2.5,36.625,77.3,13.46,,650.0,0.7,30.0,1.0,0.6,18.06
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits1_iou_threshold0.7,0.2,0.5,12.202,13.075,15.235,24.25,2.375,37.125,82.5,12.53,,727.7,0.7,30.0,1.0,0.7,15.86
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits3_iou_threshold0.2,0.2,0.5,13.195,12.977,17.434,8.875,2.125,37.75,77.7,13.54,,569.3,0.7,30.0,3.0,0.2,17.0
ocsort,gmot,2,det_thresh0.7_max_age30_min_hits3_iou_threshold0.3,0.2,0.5,13.182,12.971,17.389,8.5,2.125,37.75,83.1,12.55,,661.7,0.7,30.0,3.0,0.3,16.31
